label,source_path,mean_r,std_r,mean_g,std_g,mean_b,std_b,mean_h,mean_s,mean_v,contrast,correlation,energy,homogeneity,asm,dissimilarity,area,perimeter,aspect_ratio,circularity,solidity,extent
healthy,healthy\85.jpeg,79.27699279785156,36.17433440902856,124.79475402832031,28.67274198185624,30.179656982421875,46.31810117612796,46.60414123535156,200.8546600341797,124.83419799804688,150.1396215398123,0.9228322662776223,0.03713854996659768,0.30680239329999703,0.0014035542657800796,5.435425587514982,1345.0,436.13203036785126,0.6984126984126984,0.08885792794890701,0.6080470162748643,0.4852092352092352
healthy,healthy\86.jpeg,136.41781616210938,17.519335439022587,161.3460693359375,16.324013176322158,103.23568725585938,20.2256736443805,43.18550109863281,93.05613708496094,161.51834106445312,28.325899128341167,0.9475280811009483,0.05603918122771252,0.359648187759801,0.0031840293127380096,2.9620099090494776,59297.5,1914.1635557413101,1.0,0.20337059588647596,0.9564807123097644,0.9048080444335938
healthy,healthy\87.jpeg,138.3275604248047,24.38895748610264,156.06890869140625,25.205238720656773,100.20536804199219,25.349510266849062,39.657073974609375,93.26734924316406,156.3422088623047,27.705928383915246,0.9768266805096922,0.04068856213888947,0.329502427526555,0.001674038761582116,3.208064070910239,48270.5,1272.742201924324,0.88671875,0.37446460332188897,0.9644937309555922,0.8306459939427313
healthy,healthy\88.jpeg,134.6155242919922,9.556328563447842,171.76097106933594,7.585594148344053,62.29713439941406,23.463905340946127,40.80584716796875,163.50950622558594,171.76121520996094,12.60596139405522,0.918717088597892,0.06842481416954195,0.352999682731642,0.004709876292167107,2.4860435739859716,6221.5,862.3401809930801,1.1,0.10513509807772317,0.7834162311905811,0.5655909090909091
healthy,healthy\89.jpeg,106.34013366699219,13.595683389152258,168.93431091308594,7.404945956366729,54.15577697753906,17.580125178231587,46.580169677734375,173.73545837402344,168.9352264404297,13.864056432622444,0.9162027094216143,0.07516424455759088,0.38982350038337954,0.00571057210816233,2.3517681600826954,4797.0,1404.253956079483,0.390625,0.030569495424793685,0.37688560653676934,0.1873828125
healthy,healthy\9.jpeg,130.8104248046875,24.72900385292182,155.6061553955078,20.993100977444758,78.69905090332031,33.90944761459481,39.862762451171875,130.51919555664062,155.60733032226562,20.20997831362956,0.9813482389728891,0.032856343607280375,0.30921880272639723,0.0010876646865567894,2.994302371683982,14827.0,1217.2346227169037,2.392523364485981,0.12575190067978592,0.5744672607516467,0.5412894275700935
healthy,healthy\90.jpeg,169.53543090820312,23.677185785705657,166.27000427246094,24.213129789670056,139.79855346679688,27.95919947111764,27.4876708984375,47.71620178222656,170.4422607421875,39.517336120723115,0.9659975078605827,0.028210198232715356,0.2393047517621382,0.000799881046934596,4.34202277970013,36979.0,4146.24209523201,1.0,0.027030601722817692,0.6341032631994101,0.5642547607421875
healthy,healthy\91.jpeg,105.4354248046875,16.35734000342078,150.32339477539062,13.393287760299469,31.583724975585938,19.478393557167806,41.072113037109375,201.25941467285156,150.38580322265625,12.497979217728954,0.9588772164493984,0.058010516557330416,0.41345024050468515,0.0034068115807426077,2.1858203725730787,9909.0,748.5584371089935,2.326530612244898,0.22222262480042115,0.896093326098752,0.4434747583243824
healthy,healthy\92.jpeg,130.2344207763672,26.337147121623723,143.0983123779297,21.94280909389745,77.70671081542969,30.945489934705197,35.792388916015625,121.335205078125,143.10028076171875,8.843108780276863,0.9924073647951328,0.036219613373248805,0.38610244008572125,0.0013275117610353048,2.1494357338523704,25110.5,1491.9280543327332,1.4628571428571429,0.14176514401719922,0.7534242465157448,0.5605022321428571
healthy,healthy\93.jpeg,96.27423095703125,16.322451317467973,134.61843872070312,11.625442777769965,29.432907104492188,12.611742362511707,40.89118957519531,199.54766845703125,134.75653076171875,22.663266682285972,0.918988251609957,0.05499574593916587,0.3225770154302845,0.0030494604292356092,3.0455552251537954,1489.5,705.6883796453476,0.09765625,0.03758585546608748,0.37344866491162093,0.232734375
healthy,healthy\94.jpeg,155.4097137451172,33.45485042335731,146.29591369628906,28.929768289979226,112.31329345703125,28.81147879058634,25.84454345703125,72.86813354492188,156.31434631347656,104.00783492226726,0.9399879550735548,0.02688674176231821,0.2460723879344404,0.0007315448477352379,5.860124456338913,56059.5,1974.202219247818,1.0,0.18074896220148787,0.8948258936766244,0.8554000854492188
healthy,healthy\95.jpeg,118.72050476074219,16.429266539843123,151.45516967773438,14.472245739219128,39.06184387207031,7.206441950401793,38.80226135253906,189.40689086914062,151.58358764648438,16.020273452518325,0.9552771057722235,0.05444172286415347,0.3931850886823063,0.0031119989764189183,2.576917982266446,44052.5,2216.045805811882,1.0,0.11272570439757516,0.7686368593238823,0.6721878051757812
healthy,healthy\96.jpeg,120.74485778808594,34.779921737125385,132.35067749023438,31.789331474731313,70.76646423339844,26.315596731478536,35.56214904785156,121.80738830566406,133.3645782470703,73.45557099433026,0.9627863308501243,0.02423861401703772,0.2523973116982203,0.0006261122522067408,5.228106978085414,41144.0,3193.7383584976196,1.0,0.050689464879078425,0.6631048793263226,0.6278076171875
healthy,healthy\97.jpeg,47.907501220703125,20.206510311433366,111.29057312011719,20.45744768470905,8.107040405273438,8.336157257124297,48.77476501464844,236.76316833496094,111.29074096679688,46.28489703479694,0.9267197934325261,0.04332538842940985,0.3380131984934815,0.0019101749805136505,3.4685788518840166,12096.5,1790.9230028390884,0.65234375,0.04739317066554498,0.43645252656455774,0.2829458270958084
healthy,healthy\98.jpeg,79.37387084960938,12.572541836649291,129.59469604492188,9.735053958710143,30.378799438476562,10.918117105390078,44.97908020019531,195.59507751464844,129.70870971679688,16.640512062668787,0.8994650142006038,0.07682873608128789,0.4241232979211482,0.0059523835189630924,2.1653214208478038,12382.5,2229.079417347908,0.6307053941908713,0.0313160600513199,0.4634255880536687,0.3380241319065298
